 TITLE,LastName,FirstName, SEX,Rtg_Nat
,ALMOHASIN, Jimmaira Angel,F,1816
,ALMOJALLAS, Elton Jan,,1758
,ALMOJALLAS, Rethel Joy,,1765
,ALMOJUELA, Lysander,,
,ALMOMENTO, Crecia Sheen,F,1704
,ALMOMENTO, Dhanaya P.,F,
,ALMONE, Samuele,,1520
,ALMONIA, Eliruzel,,1668
,ALMONIA, Janeper,,1896
,ALMONICAR, Jeshelle Marie,F,1758
,ALMONIDOVAR, Bryan,,1875
,ALMONTE, John Alhhu,,1881
,ALMONTE, John Riddick,,1689
,ALMONTE, Lance,,1830
,ALMONTE, Leoneil,,1923
,ALMONTE, Lorenzo Garin,,
,ALMONTE, Mengalito,,1860
,ALMONTE, Nicole,F,1762
,ALMONTE, Pio,,1576
,ALMONTE, Queenie,F,1823
,ALMONTE, Randall James,,1760
,ALMONTE, Rey,,1745
,ALMONTE, Rico,,
,ALMONTE, Rios,,1723
,ALMONTE, Samuele,,1699
,ALMONTE, Terrence,,
,ALMORADO, Leo O.,,1839
,ALMOSA, Kinobi,,1568
,ALMOSA, Klei,,
,ALMOSA, Rowena,F,
,ALMOSALLY, Mahdi,,1506
,ALMOSARA, Eduardo Joaquin,,1819
,ALMUENA, Juanito,,
AIM,ALMUETE, Alvin,,2036
,ALMUETE, Angelica,F,
,AL-MUHANNADI, Adam,,1401
,ALMURAD, Diman,,1903
,ALNAS, Angel Bee,F,1770
,ALNAS, Reynaldo,,1878
,ALNGOG, Paul Pierce S.,,1737
,ALOBA, Christian,,1786
,ALOBA, Omel,,
,ALOC, Julius,,1880
,ALOGON, Edgar,,1888
,ALOJADO, Jan Ray,,1534
,ALOJADO, Yexi Kirche,,
,ALOJADO, Zachary Nino,,1407
,ALOJADO, Zander,,1656
,ALOJAMIENTO, Bea Zyrene,F,1756
,ALOLONG, Drei Philip,,1733
,ALOLOR, Arthur,,1893
,ALOM, Ashley P.,F,1662
,ALOM, Isagane,,1954
,ALOMBRO, Raymond,,1607
,ALON, Hisham,,1922
,ALON, Jose Paulo,,1899
,ALON, Ruperto,,1878
,ALONDAY, Hermes Raine,,1639
,ALONDAY, Laurence Joshua,,1803
,ALONDAY, Mae,F,1602
,ALONDE, Krishna Angelie,F,1596
,ALONSAGAY III, Feloteo,,1813
,ALONSO, Nonito,,
,ALONTAGA, Kate Nathasha,F,1610
,ALONTO, Abdul Wali A.,,
,ALONTO, Ismael,,1896
,ALONZABE, Francis Yuri,,1747
,ALONZO, Aljon,,1646
,ALONZO, Angelina Joie,F,
,ALONZO, Aurelio,,1865
,ALONZO, Brent Elgynne,,1735
,ALONZO, Harriet Savannah,F,
,ALONZO, John Leomarc,,1777
,ALONZO, Lance Andrea,,
,ALONZO, Ma. Zayrah,F,1927
,ALONZO, Michael Angelo,,1716
,ALONZO, Roilanne Marie,F,1921
,ALONZO, Stacy Aaliyah,F,
,ALORIA, Kyle Luigi,,1657
,ALORIA, Niljan,,1799
,ALORIA, Ronelio,,1917
,ALORIA, Trisha Marie,F,1506
,ALOS, Joseph Vince,,
,ALOS, Trizia Chloe,F,
,ALOSAD, Sabrina,F,1401
,ALOTA, Andy,,1817
AFM,ALOTA, Bobbie,,1909
,ALOTA, Janbob,,
,ALOVA, Clarissa,F,1850
,ALOVA, Ella,F,
,ALOVA, Paul Joshua,,1770
,ALOVERA, Alyssa Kristine,F,
,ALOVERA, Janzou,,1641
,ALOVERA, Von Ryan,,1779
,ALOVEROS, Jhon Cj,,1460
,ALOYON, Jhen Nina Grace,F,1750
,ALOYON, Kimberly,F,1849
,ALPANGHE, Elijah Angelo,,
,ALPANTA, Dyjah Mae,F,1716
,ALPAR, Marie Fohlyn Bless,,1573
,ALPARO, Charles,,1534
,ALPAS, Andrey,,1793
,ALPAS, Liam Anthony,,1443
,ALPAS, Zairus B.,,
,ALPASAN, Benz Jaimer T.,,1484
,ALPAY, Andray,,1529
,ALPAY, Ariel,,
,ALPAY, Christian,,1650
,ALPAY, King Andray,,1532
,ALPE, Samantha Elysse,F,1428
,ALPUELDO, Fernando,,1862
,ALPUERTO, Kevin,,1896
,ALPUERTO, Marc Froilan,,
,ALPUERTO, Michelle M.,F,1690
,ALQUEZA, Luke Constantine,,1682
,ALQUIGUE, Charlemanu,,1818
,ALQUIZA, Rheynz Garey,,
,ALQUIZALAS, John Louie,,1867
,ALQUIZAR, Denzel,,1577
,ALQUIZAR, Rougel Sebastian,,1402
,ALRURAS, Hannah Marie,,1615
,ALSADO, Hazel Dorothy,F,1828
,ALSADO, Kerson,,1741
,ALSADO, Rodel,,2027
,ALSADO, Ronnel,,2064
,ALSAGA, Kylemn Larc,,1404
,ALSAGON, Lou Amiel,F,1747
AIM,ALSAGON, Ronel Bryan,,1821
AIM,ALSAGON, Ronel Bryle,,1803
,ALSAYBAR, John Ray,,
,ALSOLA, Jelleone,,1849
,ALSOLA, John Alex,,1746
,ALSONG, Ymanuel,,1507
,ALTABANO, Jessica,F,1461
,ALTAMERA, Regin Ivynz A.,,1684
,ALTAMIRA, Hans Tristan,,1619
,ALTANSOYOMBO, Davaadorj,,1767
,ALTAR, Eric,,1898
,ALTAR, Justine Marie,,1721
,ALTAREJOS, Jobert,,1882
,ALTARES, Kim Gaspar,,1851
,ALTARES, Rafael Antonio,,
,ALTAREZ, Joaquin,,
,ALTAVANO, Zion Dominic,,1734
AIM,ALTERADO, Israel Franklin,,1815
,ALTEZO, Aaron Xavier,,1753
,ALTEZO, Diosdado Jr.,,1852
,ALTO, Amber Deolly M.,F,1524
,ALTO, Evenaizes,,1791
,ALTOMIA, Mary Antonette,F,1752
,ALTRES, Teddy,,1893
,ALTURAS, Alberto,,1781
,ALTURAS, Hannah,F,1756
,ALTURAS, Julien Maree,,1600
,ALULOD, Vince Richard,,1591
,ALUMBRO, Princess,F,1945
,ALUMBRO, Reymond C.,,1851
,ALUMISIM, Davey M.,,1876
,ALUNAN, Genelyn,F,1864
,ALUNAN, Marc Dion,,1947
,ALUNAN, Peter,,1497
,ALUNAN, Susan Rose Marilyn,F,1868
,ALUTAYA, Romulo Jr.,,1778
,ALVA, Velvet,F,
,ALVAERA, Dylan Sebastian,,
,ALVANEZ, Zhyka Faye,F,1680
,ALVAR, Jerlyn D.,F,1781
,ALVAR, Synteche Joy,F,1670
,ALVARADO, Alliah Monique,F,1500
,ALVARADO, Jan Robert Marcel,,1694
,ALVARADO, Jayvee Kim,,1766
,ALVARADO, John Christopher,,1826
,ALVARADO, John Matthew,,1794
,ALVARADO, Monica Hija,F,1559
,ALVARADO, Narciso,,1877
,ALVARADO, Prince,,1574
,ALVARADO, Prince Johanne Ezekiel,,
,ALVARADO, Prince Johnprey Emmanuel,,
,ALVARADO, Prince Nigel,,1594
,ALVARADO, Ramela Jam,F,1543
,ALVARADO, Ramonito,,1744
,ALVARADO, Renel Jun,,1475
,ALVARADO, Ricardo B.,,1891
,ALVARADO, Robel,,
,ALVARADO, Rymel A.,,1749
,ALVARAN, Brenz Cyenzkie,,
,ALVARAN, Brenz Cyenzkie D.,,1792
,ALVARAN, Karl Albert,,1818
,ALVARES, Joesem Rey,,
,ALVARES, Nyel Andres,,1563
,ALVAREZ, Adam Christian,,1683
,ALVAREZ, Aeron,,1778
,ALVAREZ, Alfredo Jr.,,
,ALVAREZ, Allan Anthony,,1685
,ALVAREZ, Andrew,,1548
,ALVAREZ, Anne Nicole,F,1410
,ALVAREZ, Ashton Cedric,,
WNM,ALVAREZ, Carmelita,F,1864
,ALVAREZ, Charles Raymund,,1837
,ALVAREZ, Clark Joniel,,
,ALVAREZ, Cole M.,,1607
,ALVAREZ, Denzel,,1747
,ALVAREZ, Eduardo,,1884
,ALVAREZ, Enzo,,1644
,ALVAREZ, Erich Anne,F,
,ALVAREZ, Exequil,,
,ALVAREZ, Ezraline,F,1951
,ALVAREZ, Frank Loiuse John,,
,ALVAREZ, Fritx Zhaniel,,1522
,ALVAREZ, Gabriel Martin,,
,ALVAREZ, Gerardo III C.,,1614
,ALVAREZ, Gerardo Jr.,,1851
,ALVAREZ, Gleam Sheeny,,1617
,ALVAREZ, Ian,,1644
,ALVAREZ, Ian Christian,,1686
,ALVAREZ, Jan Erick,,1834
,ALVAREZ, Janna Marienette,F,1659
,ALVAREZ, Jansen,,1785
,ALVAREZ, Jayden Jacob,,
,ALVAREZ, Jb Princess,F,
,ALVAREZ, Joesemrey Marco,,1827
,ALVAREZ, Johann Louis,,
,ALVAREZ, John Jacob,,1771
,ALVAREZ, Josen,,
,ALVAREZ, Kahzmir,,1708
,ALVAREZ, Kelvin,,1770
,ALVAREZ, Kent Holley,,1818
,ALVAREZ, Lance Matthew J.,,1654
,ALVAREZ, Marie Jazz,F,1819
,ALVAREZ, Paul Isaak,,
,ALVAREZ, Precious Mae,F,1643
,ALVAREZ, Presley M.,,1704
,ALVAREZ, Richard,,1786
,ALVAREZ, Richard Paul,,1608
,ALVAREZ, Romeo,,1861
,ALVAREZ, Roxanne Marie,F,1636
,ALVAREZ, Ryan,,1744
,ALVAREZ, Stanlee James,,
,ALVAREZ, Taj Ehren,,1769
,ALVAREZ, Trey Magnus,,1786
,ALVAREZ, Troy Morrissey,,1824
,ALVAREZ, Yvonne Ann,F,1606
,ALVAREZ, Zaine Kyrie S,F,
,ALVARINA, Felix Jr.,,
,ALVARO, Gwynth Klyde Anne,F,
,ALVARO, James,,1612
,ALVARO, Mikaela G.,F,1617
,ALVARO, Princess,F,
,ALVE, Alexis,,1952
,ALVEAR, Richard,,1870
,ALVERO, Keziah,F,1884
,ALVES, Catherine,F,
,ALVEYRA, Aljon,,
,ALVEYRA, Vermont Leynard,,1807
,ALVEYRA, Vincent Lionel,,1821
,ALVEZ, Manuel,,1975
,ALVEZ, Renshell Angelo,,1771
,ALVEZ, Ronaldo,,2034
,ALVEZ, Teodorico Manuel,,
,ALVIAR, Napoleon,,
,ALVIN, Raquel,F,1481
,ALVIOLA, Alexander Jr.,,1822
,ALVIOLA, Teomar Ysmael,,1455
,ALVIOR, Allen Jay,,1817
,ALVIOR, Emmanuel,,1680
,ALVIOR, Ifor,,1620
,ALVIOR, Jan Ray,,1809
,ALVIOR, Jezzel,F,1758
,ALVIOR, Joy,F,1830
,ALVIS, Christian Dave,,1587
,ALVIS, Tristen Daniel,,
,ALVISO, Vincent Glenn,,1559
,ALVIZ, Feriel Lorenz,,1471
,ALVIZ, Jaime,,1936
,ALVIZ, Joshua Ezekiel,,1683
,ALWAN, Aaliyah D.C.,F,1659
,ALZADON, Christian Allen,,1905
,ALZAGA, Mark Adrian,,1829
AFM,ALZATE, Jaster James,,
,ALZATE, Marianne P.,F,1640
,ALZONA, Danilo,,1910
,ALZONA, Jasper,,2050
,ALZONA, Loida,F,1873
,ALZUBI, Dania,F,1498
,ALZUBI, Safia,F,1604
,AMA, Chynna Eliana,F,
,AMA, Ian Christopher,,1753
,AMA, Roel,,1767
,AMABA, Arnold,,1401
,AMABA, Joana,,1693
,AMABLE, Rey,,1977
,AMAC, Cris Angelo,,1721
,AMACA, Alvin,,1515
,AMACIO, Richard De La Pena,,1708
AFM,AMACNA, Rigel,,1849
,AMAD, Sherwin,,1939
,AMAD, Skyron,,1863
,AMAD, Yougrant,,1714
,AMAD, Yvonne Shane,F,1964
,AMADA, Jose Jr.,,1691
,AMADA, Lemuel Jr,,1576
,AMADA, Lenee Rose,F,1531
,AMADA, Luisito,,1937
,AMADA, March Jhon,,1461
,AMADA, Reallyn,F,1587
,AMADA, Roldan,,1826
,AMADEO, Nelson,,1833
,AMADO, Daniel,,1947
,AMADOR, Cesar,,1867
,AMADOR, Joseph,,1596
,AMADOR, Joseph Dick,,1679
,AMADOR, Mark Adrian,,
,AMADOR, Roderick,,1897
,AMADOR, Titong,,1797
,AMAGNA, Angelica Joy,F,1659
,AMAHAN, Stewart,,1884
,AMAHIT, Willian,,1801
,AMAMANGLON, Alexia Ann,F,1554
,AMAMIO, Andrei M.,,1564
,AMANA, May,,
,AMANCIO, Armando,,1773
,AMANCIO, Carlos Jr.,,1833
,AMANCIO, Jayford,,1487
,AMANCIO, John Rey,,1711
,AMANCIO, Jose Mathew,,1592
,AMANCIO, Joshua,,1631
,AMANCIO, Renel John,,1698
,AMANDOG, Kurt Louie,,1415
,AMANDY, Gabynno Ariel,,1494
,AMANDY, Liezel,F,1820
,AMANDY, Mark,,1838
,AMANDY, Sophia,F,1834
,AMANE, Aldrey,,
,AMANG, Naethan Jae,,1709
,AMANGGAY, Faisal,,2034
,AMANIO, Clyde Ceasar G.,,1700
,AMANIO, Julian Susane G.,F,1693
,AMANO, Gian Angelo,,1698
,AMANO, Michael,,1862
,AMANODIN, Aman,,2159
,AMANQUITON, John Enrique,,2008
,AMANSEC, Jeremy Uriel,,1741
,AMANSEC, Jose,,1401
,AMANSEC, Joshua Rapael,,1731
,AMANTE, Alan Rey,,
,AMANTE, Alexander,,1610
,AMANTE, Marcus Andrei,,1631
,AMANTE, Michael,,
,AMANTE, Vichelle Angela,F,1864
,AMANTILLO, Nathaniel T.,,1787
,AMANTILLO, Roman,,1912
,AMAR, Arnel,,1906
AGM,AMAR, Denzel John,,2120
,AMAR, Jhong,,1609
,AMAR, Mary Lou,F,1453
,AMAR, Maryl,,1617
,AMARADO, Jovzriel James,,1539
,AMARADO, Nathaniel Klein,,1539
,AMARANTE, Nina Arren,F,1894
,AMARDECER, Marnie Joy,F,1864
,AMARILLAS, Charlene,F,1696
,AMARILLE, Aldrin,,
,AMARILLE, Guilbert,,1720
,AMARILLE, John Lester,,1665
,AMARILLE, Mark Jimboy,,1935
,AMARILLE, Princess Ayle,F,1604
,AMARILLENTO, Christian,,1789
,AMARILLENTO, Ralph Greg,,
,AMARILLO, Jayvee,,1724
,AMARO, Borris Beau,,
,AMARO, Duke Stephen,,1528
,AMARO, Ethan,,1778
,AMARO, Francine Adrianne,F,1790
,AMARO, Glyza Mhay,F,1764
,AMARO, James Darren,,1770
,AMARO, Jerome,,
,AMARRADOR, Jelsea,F,1666
,AMARRADOR, Robert,,2008
,AMAS, Blesilda,F,1675
,AMASA, Primmar James,,1659
,AMASULA, Bobby,,1679
,AMAT, Ayame Yoshiko,,1729
,AMATA, Abegail B.,F,1746
,AMATA, Abigail,F,1680
,AMATA, Christine Joy,F,1777
,AMATA, Kyle,,1782
,AMATA, Ronnie,,1857
,AMATO, John Paul,,1884
,AMATO, Nathaniel,,1785
,AMATO, Theodore,,1750
,AMATONDING, Alex,,1945
,AMATONDING, Najib,,
,AMATONDING, Sohaile Jr.,,1985
,AMATORIO, Luis Antonio,,1589
,AMATORIO, Neil Kaiden,,1803
,AMATOS, Ronald,,1624
,AMAYA, Agoncillo,,1461
,AMAYUN, Eojin Lord,,1704
,AMAZON, Arcely,F,1888
,AMAZONA, Glenn,,1763
,AMBAG, Ebrahim Iben,,1621
,AMBAGAN, Dale Ezekiel,,1581
,AMBAL, Jerry,,1539
,AMBAL, John Kenneth,,
,AMBAL, Sam Daniel,,
,AMBAL, Tristhan Andrei,,1801
,AMBALONG, Rayven C.,,1695
,AMBAS, Joel R.,,1861
,AMBATALI, Ric,,1401
,AMBAY, Kurt Ezekiel,,1509
,AMBAY, Zach Raphael,,1596
,AMBAYEC, Dan Alexander,,1743
,AMBAYEC, John Kyle,,1621
,AMBAYEC, Mary Joy,F,1778
,AMBE, Jerson,,1665
,AMBEGUIA, James,,1819
,AMBES, Rikaela,F,
,AMBIL, Sayban,,1718
,AMBION, Elaijah Mae,F,
,AMBITO, Christopher,,1874
,AMBOGAN, Dhale Ezhikielle L.,,1607
,AMBOL, Saipuding,,2139
,AMBOL, Solaiman,,1803
,AMBOLODTO, Penandatu,,1891
,AMBOR, Amber Juneeza,F,1808
,AMBOR, Eugene Jauhari,,1920
,AMBOY, Jherzhie Joseph,,1871
,AMBOYA, Geormane,F,1807
,AMBRAD, Chrisbel,F,1865
,AMBRAD, Hannah,,1769
,AMBRAD, Rosalyn,F,1576
,AMBROCIO, Charles Aldren,,1629
,AMBROCIO, Cyrus Dale,,
,AMBROCIO, Danilo,,
,AMBROCIO, Paulo Johannes,,
,AMBROCIO, Wesley,,1401
,AMBROSIO, Draylee Diam,,
,AMBROSIO, Norman Jeremiah,,
,AMBUANG, Christine,,
,AMBUANG, Michel Jackson,,2090
,AMBUBUYOG, Froilhan Jay,,1830
,AMBUCHI, Ralph,,1861
,AMBULARIO, Chev Raphael,,1747
,AMBULO, Nahib,,1790
,AMBULO, Nicole,,1617
,AMBUNG, Saiben,,1813
,AMBUS, Ruby Jade,F,1979
,AMDAD, Fathima Louiza,F,1567
,AMDAN, Mersilyn,F,1641
,AMDENGAN, Philip,,
,AMDOS, Dwayne,,
,AMEN, Donard,,1767
,AMEN, Lynle,,
,AMERIL, Jalil,,1897
,AMERILA, Alexis Julian,,
,AMERUDING, Albari,,
,AMESTAD, Nick Vincent,,1908
,AMESTOSO, Mark Menard,,1661
,AMI, Rex,,2282
,AMICAY, Alexssandra Nicole,F,1843
,AMIDO, Patrick Angelo,,1659
,AMIGLEO, Iyana Nicole,F,1557
,AMIGOS, Norodin,,1750
,AMIHAN, Axczel Voltaire,,1877
,AMIHAN, Mikylla Eunice,F,1583
,AMIL, Alkam,,1865
,AMIL, Desseylyn,F,
,AMIL, Joanna Paula,F,1843
,AMIL, Sajid,,1880
,AMIL, Sundrum,,1640
,AMILA, Lileanna Marie,F,1810
,AMILBAHAR, Datu Mohamad Ghafor,,1656
,AMILBAHAR, Surna,,
,AMILHAMJA, Ahmad,,1796
,AMILLAR, Marco,,1769
,AMIN, Abd Khir,,1788
,AMIN, Daud,,1779
,AMIN, Ionyjal Aziz,,1773
,AMIN LATIF, Abd Khir,,1790
,AMING, Nurdison,,1864
,AMINOLA, Jeric,,1840
,AMION, Aleah Joy,F,1482
,AMIR, Ashraf,,1761
,AMIR, Chelsie Angeli,F,1776
,AMIR, Hayyan Hanief B.,,1690
,AMIR, Justine Mohammad,,
,AMIR, Zomer,,1988
,AM-IS, Alden Louis,,
,AM-IS, Jhazriel Aaron,,1778
,AMISOLA, Gian Carlo,,1707
,AMISTA, Pierce Philip,,
,AMISTAD, Manuel,,
,AMISTOSO, Eruella Mae,,
,AMISTOSO, Hanvey Sophia,F,1736
,AMISTOSO, Hipolito,,1609
,AMISTOSO, John Owen,,
,AMISTOSO, Rhiana Jayne,,
,AMIT, Marcelo,,1877
,AMLOG, Hyacinth Faye,,1550
,AMLOG, Hyryn Faye S.,F,1595
,AMMAN, Carlhazell,,1649
,AMOCILLO, Jann Wendy,F,1647
,AMODIA, Abegail,F,1698
,AMODIA, Carla Jene D.,F,1511
,AMODIA, Carra Lene D.,F,
,AMODIA, Jarfinel,,1838
,AMODIA, Shealesh,F,
,AMOGUIS, Joshua Rheynaird,,1846
,AMOGUIS, Kiss Zia May,F,1520
,AMOGUIS, Ritchell Jhon V.,,1656
,AMOLO, Kent Brian,,1799
,AMOLO, Lance Kenneth,,1735
,AMOLO, Meljon,,1844
,AMOLONG, Lito,,1569
,AMONCIO, Hannah Joyce,F,1894
,AMONCIO, Jasmine Rei,F,1827
,AMONCIO, Joshua,,1578
,AMONCIO, Louie,,
,AMOR, Alritz Jefferson,,1849
,AMOR, Jeff Lenard,,1880
ACM,AMOR, John Michael,,
,AMOR, Joush,,1768
,AMOR, Sean Kenneth,,1861
,AMORA, Adrian Vincent D.,,
,AMORA, Apple Shane L.,F,1410
,AMORA, James,,1772
,AMORA, John Dave G.,,1574
,AMORA, Junah Mern L.,F,1593
,AMORA, Junior Lacambra,,1832
,AMORA, Leomil,,1701
,AMORA, Liam Gilmer Grey,,1574
,AMORA, Mary Lou,,1842
,AMORA, Mikhaela Joy,F,1610
,AMORA, Romulo,,1810
,AMORA, Vince,,
,AMORADA, Lawrence,,1540
,AMORAN, Xander,,1738
,AMORCILLO, Mejie,,1600
,AMORCILLO, Sean,,
AFM,AMORES, Amir,,1707
,AMORES, Angelo Claive,,
,AMORES, Jellika,F,1843
,AMORES, Jun Topper,,
,AMORES, Lex Colin,,1455
,AMORES, Neal,,1927
,AMORES, Princess Rhian O.,F,1574
,AMORES, Seth Adrianne,,
,AMORES, Stanley Jimm,,
,AMORES, Xyrelle Valentin,F,1655
,AMORES, Zen Louisse Grace,F,1408
,AMORGANDA, Alvin G.,,1921
,AMORGANDA, Eunice Kaye,F,1465
,AMORIN, Deo,,1906
,AMORIN, Jerold,,1566
,AMORIO, Jocelyn,F,1872
,AMOROSA, Michael Joseph,,1427
,AMOROSO, Kairon Elliezer,,1729
,AMORSOLO, Ethan Paul,,1693
,AMORSOLO, Khylle Andrie,,1508
,AMORSOLO, Liam Aaron,,1599
,AMORSOLO, Louille Kyle,,1493
,AMORSOLO, Louise Kate,F,1599
,AMORSOLO, Ralph,,1711
,AMORTE, Michael Jhann,,1804
,AMOS, Danny,,1560
,AMOS, Mariah Denise,F,1673
,AMOTO, Catalino Jr.,,1862
,AMOTO, John Paul,,1768
,AMOTO, Miguel Antonio,,1754
,AMPALAYA, Maria Christine Joy,F,
,AMPANA, Gibson David,,1587
,AMPAO, Mohammad Nasser,,1911
,AMPARADO, Aaron Josh,,1437
,AMPARADO, Ace Kenshin,,1598
,AMPARADO, Gyle-Syril,,1602
,AMPARADO, Leo,,1539
,AMPARADO, Mark Jesam,,1480
,AMPARADO, Princess Shalyn May,F,1573
,AMPARADOS, Shyna Faith,F,1818
,AMPARO, Francesco G.,,1656
,AMPARO, John Noel,,1770
,AMPARO, John Timothy,,1881
,AMPARO, Josiah Reilly,,1856
,AMPARO, Kelvin Lloyd,,1784
,AMPARO, Lhevan Kirt,,1770
,AMPARO, Ralden,,1548
,AMPARO, Reden,,1624
,AMPARO, Rhien Jae,,1634
,AMPASO, Esmael,,1795
,AMPATUA, Banyamin S.,,1881
,AMPATUA, Rasul S.,,1939
,AMPATUA, Saipoden,,1717
,AMPATUA, Sairoden,,1792
,AMPAYA, Niel Andreiu,,1764
,AMPAYAO, Anna,,1670
,AMPER, Andrea Kate,F,1420
,AMPER, Angela,F,1750
,AMPER, Christine Ivy,F,1847
,AMPER, Cleon Auxil,,1689
,AMPER, Edcel John,,1882
,AMPER, Ian Edward,,1845
,AMPER, Jhanz Jhuriel Q.,,1665
,AMPER, Klint,,1407
,AMPER, Kyllzian Mark,,1791
,AMPER, Kyron Roger,,
,AMPER, Maricar Nicole,F,1723
,AMPER, Rick,,1964
,AMPER, Zhira Miel,F,
,AMPIS, Johann,F,1631
,AMPIS, Micaico,,1676
,AMPLAYO, Ace Argel,,1782
,AMPO, Jofrey,,1850
,AMPO, Joy Megan,F,1690
,AMPON, Chris Maynard,,2032
,AMPONG, Angelo Louise,,
,AMPONG, Jundel Rae,,1788
,AMPONG, Norberto,,1752
,AMPONG, Yanah Margarette,F,1778
,AMRAN, Asraf,,1881
,AMUL, Noel Jr.,,1761
,AMULAR, John Lloyd,,1799
,AMUTAN, Cesar Symon,,1518
,AN, Seongho,,1737
,ANABIEZA, Cerlin,F,1873
,ANABIEZA, Clark Kent,,2013
,ANABIEZA, Elizur Daniel,,
,ANABIEZA, Henric Marcky Ralph A.,,1519
,ANABIEZA, Henry,,1903
,ANABIEZA, Janent Clare,F,1575
,ANABIEZA, Ma. Rynah Eureka,F,1804
,ANAC ANAC, Moses David,,1553
,ANACAN, Jon Exe,,
,ANACAY, Alexis Jhan,,
,ANACAYA, Bless,F,1685
,ANACAYA, Jefferson,,1521
,ANACIO, Jewelle Iris,F,1753
,ANACIO, Maryjane G.,F,1437
,ANACLETO, Yaffa Thea,F,1549
,ANADIA, John France,,
,ANADIA, Wilbert,,1869
,ANADON, Azalea Lois,F,1752
,ANADON, Timothy,,
,ANAGARAN, Cris Bien,,1767
,ANAHAO, Arriane,F,1588
,ANAJAO, Lord Matthew,,1727
,ANAMA, Gerold Ezekiel,,
,ANANA, Glenderlyn B.,F,1882
,ANANA, John Julius,,1617
,ANANA, Joseph,,1876
,ANANA, Prince Yhunar,,1885
,ANAND, Aditi,,
,ANANIA, John Julius,,1612
,ANANIA, Prince Al-Ming Ranel,,1497
,ANANIA, Prince Vincent Rameses,,1748
,ANANIA, Princess Fifth Glen Allen,F,1428
,ANANIA, Xellne Allen,F,1460
,ANARNA, Jon Mark P.,,1839
,ANARNA, Nathan Jon P.,,1762
,ANAS, Alom,,1585
,ANAS, Andrea Joy,,1894
,ANAS, Dwayne Angelo,,1673
,ANAS, Jelaena Victoria,F,1749
,ANAS, Reiley S.,,1604
,ANAS, Rey Jr.,,1509
,ANAS, Victor,,2103
,ANAS, Xyrille Cassandra,,1520
,ANASAN, Mark Harvey,,
,ANASCO, Marcelo Jr.,,1858
,ANASTACIO, Angelo Joseph,,1721
,ANASTACIO, Benz Mckenly,,1921
,ANASTACIO, Enrique,,1937
,ANASTACIO, Heizelle Anthonette,F,1790
,ANASTACIO, Jesus,,1954
,ANASTACIO, John Marx,,2120
,ANASTACIO, Prince Benedict Adan,,1723
,ANASTACIO, Princess Leanne Diam,F,1401
,ANASTACIO, Rossette,F,1840
,ANCAJAS, Jonah Mae,,1655
,ANCAJAS, Jose Marlon,,1839
,ANCAJAS, Seth Ezequiel,,1556
,ANCAJAS, Victor Jr.,,1654
,ANCHETA, Aeron Carl,,1994
,ANCHETA, Alexis,F,1618
,ANCHETA, Arcavlare,,
,ANCHETA, Carl Jaedrianne,,2043
,ANCHETA, Christian James,,
,ANCHETA, Daniel,,1861
,ANCHETA, Darlene Eloisa,F,1850
,ANCHETA, David Rey,,2079
,ANCHETA, Dennis,,
,ANCHETA, Don Gabriel T.,,1658
,ANCHETA, Edgian,,1904
,ANCHETA, Eusy B.,,1947
,ANCHETA, Irle Nicole,F,1770
,ANCHETA, Jeane Claire Milan,F,1659
,ANCHETA, Jesselle Hannah,F,1812
,ANCHETA, Jimmy,,
,ANCHETA, Joanne Micaela,F,1833
,ANCHETA, John Mark Paul,,
,ANCHETA, Jon David G.,,1636
,ANCHETA, Joy,F,1796
,ANCHETA, Kaissa,F,1875
,ANCHETA, Lennard,,1461
,ANCHETA, Michael,,1786
,ANCHETA, Noel,,1965
,ANCHETA, Rain Kylle,,
,ANCHETA, Ralph Darwin,,1784
,ANCHETA, Rodrigo James,,1626
,ANCHETA, Rogemarl Jharo,,1788
,ANCHETA, Sahaya,F,1576
,ANCHETA, Sciart Dale,,1930
,ANCHETA, Theresa Louise,F,1871
,ANCHETA, Xian Gavin,,1523
,ANCHITA, Kyrie,,
,ANCHITA, Stefhen,,
AFM,ANCHOREZ, Rolando Jr. T.,,1772
,ANCIANO, Jonest,F,1460
,ANCIERTO, Dave,,1872
,ANCLA, Joshua,,1580
,ANCOG, Albert,,1563
,ANCOG, Jewel Caitlyn J.,F,1478
,ANCOT, Arr Jay Cobie,,
,ANCOT, Darryl,,1819
,ANDA, Albert Jerald,,
,ANDA, Dempto,,
,ANDADOR, Estella Marie,F,1831
,ANDADOR, Lyster Franz,,1986
,ANDADOR, Renz Lloyd,,1848
NM,ANDADOR, Rolando,,2162
,ANDAH, Mujahid,,1974
,ANDAJAO, Paterno Jr.,,2034
,ANDAJER, Leopoldo II,,1487
,ANDAL, Abelardo Elijah Iv,,1665
,ANDAL, Almuksit,,1844
,ANDAL, Angelo,,1741
,ANDAL, Arvin Jay,,
,ANDAL, Brandon Cedrick,,1734
,ANDAL, Daniel C.,,1764
,ANDAL, Edmond Bless,,2015
,ANDAL, Glendson James,,1833
,ANDAL, Jaime Luis,,1611
,ANDAL, Jamie Lee,F,1648
,ANDAL, Jhon Carlo A.,,1721
,ANDAL, Mary Kay Camille,F,1801
,ANDAL, Raymond O.,,
,ANDALES, Alberto,,1904
,ANDALES, Clynt John,,
,ANDALES, Ernesto Jr.,,1505
,ANDALES, Kenneth,,1806
